1214	1071	0	3	1
1204	1082	0	1	1
1185	1078	0	3	1
1185	1070	0	3	1
1196	1072	0	3	1
1198	1080	0	3	1
1171	1076	0	3	1
1197	1079	0	3	1
1200	1081	0	3	1
1202	1073	0	3	1
1102	1067	0	1	1
1115	1060	0	3	1
990	1065	0	3	1
989	1066	0	3	1
993	1059	0	3	1
995	1063	0	3	1
1173	1250	0	3	1
1175	1239	0	3	1
1176	1247	0	3	1
1210	1248	0	3	1
1182	1243	0	3	1
1176	1216	0	3	1
1207	1241	0	3	1
1209	1215	0	3	1
1151	1236	0	3	1
1149	1249	0	3	1
1195	1238	0	3	1
988	1240	0	3	1
1168	1242	0	3	1
1169	1246	0	3	1
1172	1237	0	3	1
1150	1218	0	3	1
1229	1251	0	3	1
1164	1227	0	3	1
1163	1223	0	3	1
1208	1217	0	3	1
1219	1231	0	3	1
1105	1244	0	3	1
1113	1245	0	3	1
1123	1232	0	3	1
1234	1253	0	3	1
1084	1233	0	3	1
1138	1235	0	3	1
991	1221	0	3	1
991	1219	0	3	1
992	1225	0	3	1
992	1222	0	3	1
992	1224	0	3	1
993	1226	0	3	1
994	1228	0	3	1
995	1230	0	3	1
991	1220	0	3	1
1206	1061	0	3	1
1207	1064	0	3	1
1209	1062	0	3	1
1254	988	0	3	1
1058	1255	0	1	438
1037	1256	0	1	439
1039	1257	0	1	440
999	1258	0	1	441
1026	1259	0	1	442
1027	1260	0	1	439
1040	1261	0	1	439
1041	1262	0	1	443
1042	1263	0	3	444
1043	1264	0	2	445
1044	1265	0	1	439
1045	1266	0	2	445
1028	1267	0	1	446
1046	1268	0	3	447
1048	1269	0	3	448
1049	1270	0	1	438
1050	1271	0	3	448
1051	1272	0	3	444
1052	1273	0	3	448
1053	1274	0	3	447
1054	1275	0	1	438
1047	1276	0	1	449
1038	1277	0	1	449
1055	1278	0	3	447
1056	1279	0	3	448
1057	1280	0	1	440
1032	1281	0	3	450
1035	1282	0	3	451
997	1283	0	3	450
998	1284	0	1	440
1001	1285	0	3	444
1000	1286	0	3	444
1002	1287	0	1	440
1003	1288	0	3	448
1029	1289	0	1	452
1004	1290	0	1	452
1005	1291	0	3	444
1006	1292	0	1	442
1007	1293	0	3	448
1008	1294	0	1	442
1009	1295	0	3	448
1010	1296	0	1	443
1012	1297	0	3	447
1013	1298	0	1	443
1030	1299	0	3	453
1014	1300	0	3	447
1031	1301	0	3	450
1015	1302	0	1	440
1016	1303	0	1	454
1017	1304	0	3	448
1018	1305	0	3	447
1019	1306	0	3	444
1033	1307	0	3	448
1020	1308	0	3	447
1021	1309	0	3	453
1022	1310	0	3	453
1023	1311	0	3	455
1024	1312	0	3	455
1025	1313	0	3	444
1011	1314	0	3	456
1034	1315	0	3	453
1036	1316	0	3	444
1317	267	0	3	1
1317	596	0	3	1
1317	925	0	3	1
1317	1254	0	3	1
261	592	0	3	1
248	1241	0	3	1
262	587	0	3	1
902	1244	0	3	1
565	914	0	3	1
404	910	0	3	1
924	1239	0	3	1
1317	264	0	3	1
1317	577	0	3	1
1317	733	0	3	1
1317	1253	0	3	1


